Date;MaxT;MinT;WindSpeed;Humidity ;Precipitation
18/05/2008 00:00;43,54;29,61;4,94;44,89;0
19/05/2008 00:00;43,12;30,32;4,88;46,39;0
20/05/2008 00:00;42,66;30,02;4,58;45,93;0
21/05/2008 00:00;41,69;29,44;3,73;46;0
22/05/2008 00:00;40,66;29,64;3,69;48,23;0
23/05/2008 00:00;39,51;28,82;3,85;54,29;0
24/05/2008 00:00;37,47;27,75;3,49;63,47;5,39
25/05/2008 00:00;38,43;27,62;3,4;59,51;0
26/05/2008 00:00;37,38;28,55;2,99;62,61;10,82
27/05/2008 00:00;38,74;28,34;3,85;61,74;8,67
28/05/2008 00:00;37,68;28,12;4,3;67,18;0
29/05/2008 00:00;38,37;27,59;4,13;57,12;6,51
30/05/2008 00:00;38,01;28,09;3,59;55,69;0
31/05/2008 00:00;37,22;29,98;3,8;49,77;4,33
01/06/2008 00:00;38,4;27,95;3,83;58,17;0
02/06/2008 00:00;36,44;26,45;3,89;62,81;0
03/06/2008 00:00;36,57;28,29;3,46;68,02;0
04/06/2008 00:00;36,44;28,39;3,97;63,83;0
05/06/2008 00:00;39,49;28,73;5,02;65,3;16,24
06/06/2008 00:00;36,68;28,48;4,66;57,84;16,79
07/06/2008 00:00;36,27;27,21;4,53;67,13;4,2
08/06/2008 00:00;33,27;26,52;4,17;65,87;20,99
09/06/2008 00:00;34,34;27,08;5,49;67,04;12,59
10/06/2008 00:00;33,82;26,95;5,5;66,77;8,4
11/06/2008 00:00;32,16;27,14;5,84;64,36;18,77
12/06/2008 00:00;32,15;25,23;3,7;72,92;21,13
13/06/2008 00:00;30,44;25,58;5,71;72,65;0
14/06/2008 00:00;33,8;27,16;6;64,86;9,38
15/06/2008 00:00;33,71;28,4;6,31;67,2;0
16/06/2008 00:00;35,24;28,22;5,74;62,18;0
17/06/2008 00:00;36,2;29,31;5,4;61,9;0
18/06/2008 00:00;35,43;28,94;5,23;62,38;0
19/06/2008 00:00;36,66;28,85;5,53;64,3;3,11
20/06/2008 00:00;37,54;28,45;5,15;61,91;0
21/06/2008 00:00;37,93;28,9;4,62;70,07;0
22/06/2008 00:00;36,76;28,15;4,64;63,22;0
23/06/2008 00:00;34,42;28,37;5,06;70,13;10,26
24/06/2008 00:00;34,77;27,85;4,39;64,44;5,13
25/06/2008 00:00;34,39;26,31;5,53;73,08;5,13
26/06/2008 00:00;32,86;26,31;4,78;70,35;0
27/06/2008 00:00;33,19;26,37;4,55;74,68;9,56
28/06/2008 00:00;31,3;25,76;4,92;72,21;16,62
29/06/2008 00:00;33,81;25,88;4,31;73,5;6,03
30/06/2008 00:00;34,57;27,89;5,02;63,01;0
01/07/2008 00:00;34,56;27,84;5,1;71,12;0
02/07/2008 00:00;35,85;27,58;5,41;64,87;0
03/07/2008 00:00;35,65;28,31;4,66;61,76;0
04/07/2008 00:00;36,35;28,59;4,86;75,29;6,51
05/07/2008 00:00;32,94;28,61;5,05;70,02;21,53
06/07/2008 00:00;32,87;26,64;5,22;72,05;7,34
07/07/2008 00:00;32,71;26,62;5,12;71,62;0
08/07/2008 00:00;32,74;26,45;5,04;70,83;7,07
09/07/2008 00:00;31,49;26,46;5,08;67,72;0
10/07/2008 00:00;29,69;25,47;4,93;72,41;25,13
11/07/2008 00:00;34,27;26,58;5,32;68,56;0
12/07/2008 00:00;36,01;28,04;4,92;67,75;0
13/07/2008 00:00;36,78;27,35;4,55;68,58;0
14/07/2008 00:00;35,64;27,87;3,89;68,04;0
15/07/2008 00:00;35,3;28,28;3,66;60,52;14,64
16/07/2008 00:00;36,12;27,33;3,46;61,18;13,5
17/07/2008 00:00;35,62;26,22;3;72,14;0
18/07/2008 00:00;34,91;26,74;4,12;72,54;13,69
19/07/2008 00:00;33,44;26,11;3,39;72,28;20,62
20/07/2008 00:00;33,47;25,46;3,05;73,01;0
21/07/2008 00:00;30,79;26,54;3,1;72,94;15,64
22/07/2008 00:00;33,6;25,79;2,31;72,49;0
23/07/2008 00:00;33,27;27,59;2,07;74,8;7,5
24/07/2008 00:00;31,25;24,68;2,57;79,21;5,21
25/07/2008 00:00;32,74;25,39;4,44;76,6;10,42
26/07/2008 00:00;28,58;24,81;4,03;66,71;25,19
27/07/2008 00:00;27,19;24,64;5,01;72,96;12,76
28/07/2008 00:00;28,48;24,39;4,89;73,65;8,4
29/07/2008 00:00;29,5;25,35;5,53;73,99;0
30/07/2008 00:00;31,96;25,87;4,82;57,38;46
31/07/2008 00:00;32,76;25,9;4,65;70,08;0
01/08/2008 00:00;32,36;26,46;4,7;64,99;18,78
02/08/2008 00:00;30,39;25,47;4,89;79,1;13,44
03/08/2008 00:00;29,69;25,37;3,86;66,6;0
04/08/2008 00:00;28,34;24,91;5,17;77,24;18,78
05/08/2008 00:00;30,39;25,25;4,34;66,4;0
06/08/2008 00:00;31,26;25,95;5,58;64,83;4,66
07/08/2008 00:00;30,18;26,22;4,88;69,77;23,32
08/08/2008 00:00;27,93;24,8;5,01;70,97;34,91
09/08/2008 00:00;25,65;24,32;5,06;78,6;27,99
10/08/2008 00:00;28,97;24,33;4,89;78,45;16,4
11/08/2008 00:00;31,78;25,55;5,14;65,27;0
12/08/2008 00:00;32,71;26,75;4,69;66,91;0
13/08/2008 00:00;34,01;26,94;4,59;72,9;1,94
14/08/2008 00:00;31,68;26,4;4,3;78,82;1,94
15/08/2008 00:00;31,42;26,5;3,74;70,99;5,83
16/08/2008 00:00;31,99;25,89;3,72;72,68;21,74
17/08/2008 00:00;32,08;24,95;2,63;74,87;0
18/08/2008 00:00;32,58;25,04;2,77;78,65;0
19/08/2008 00:00;31,07;25,87;2,16;78,27;16,82
20/08/2008 00:00;32,74;26,43;2,76;75,9;18,89
21/08/2008 00:00;31,56;25,54;2,98;75,93;0
22/08/2008 00:00;33,97;25,96;3,46;69,32;0
23/08/2008 00:00;34,46;26,33;2,74;66,23;0
24/08/2008 00:00;33,87;27,61;2,39;68,99;11,9
25/08/2008 00:00;31,84;25,8;2,56;78,03;41,06
26/08/2008 00:00;32,52;26,71;2,48;76,27;10,01
27/08/2008 00:00;33,7;26,79;1,64;74,17;0
28/08/2008 00:00;33,71;27,09;2,11;76,55;0
29/08/2008 00:00;33,65;27,1;1,96;70,64;0
30/08/2008 00:00;32,95;26,67;2,16;72,95;13,11
31/08/2008 00:00;33,65;26,61;2,36;69,04;0
01/09/2008 00:00;33,31;27,05;1,75;79,8;0
02/09/2008 00:00;33,59;27,05;2,75;72,81;0
03/09/2008 00:00;33,42;27,51;2,48;70,44;0
04/09/2008 00:00;33,39;26,91;2,78;76,49;0
05/09/2008 00:00;33,67;26,77;2,04;74,74;0
06/09/2008 00:00;33,42;26,42;2,31;75,34;4,37
07/09/2008 00:00;33,84;26,71;2,66;75,89;10,1
08/09/2008 00:00;29,01;25,93;2,4;68,72;15,15
09/09/2008 00:00;29,09;25,22;2,91;81,82;16,65
10/09/2008 00:00;29,13;25,39;2,45;72,27;28,12
11/09/2008 00:00;29,22;25,75;2,4;75,51;22,54
12/09/2008 00:00;29,33;25,37;4,72;69,42;6,3
13/09/2008 00:00;32,25;25,97;3,47;64,14;4,1
14/09/2008 00:00;33,54;26,38;3,46;67,55;0
15/09/2008 00:00;33;26,69;4,49;81,19;0
16/09/2008 00:00;30,77;26,93;5,2;67,08;11,82
17/09/2008 00:00;30,29;26,76;5,82;63,58;23,52
18/09/2008 00:00;32;26,86;4,84;70,43;4,33
19/09/2008 00:00;34,15;26,63;3,87;66,26;0
20/09/2008 00:00;32,16;26,24;3,33;75,06;6,79
21/09/2008 00:00;31,25;25,85;3,07;75,62;4,27
22/09/2008 00:00;31,11;25,92;3,05;71,9;7,01
23/09/2008 00:00;33,87;25,79;2,73;70,55;0
24/09/2008 00:00;34,72;26,34;2,66;72,34;0
25/09/2008 00:00;33,74;26,56;3,08;71,62;0
26/09/2008 00:00;34,6;25,73;3,23;72,31;0
27/09/2008 00:00;35,48;26,19;2,86;68,78;0
28/09/2008 00:00;34,48;25,44;2,5;73,62;0
29/09/2008 00:00;34,62;24,54;1,95;70,86;0
30/09/2008 00:00;34,67;25,17;2,29;71,08;0
01/10/2008 00:00;34,61;26,28;1,77;68,35;0
02/10/2008 00:00;32,59;26,14;1,3;73,98;0
03/10/2008 00:00;33,01;25,88;2,24;61,74;0
04/10/2008 00:00;33,4;25,59;2,5;73,22;0
05/10/2008 00:00;34,48;25,98;1,83;72,96;0
06/10/2008 00:00;34,42;26,36;2,11;74,33;2,78
07/10/2008 00:00;33,34;26,43;2,2;72,31;0
08/10/2008 00:00;33,81;26,28;1,92;74,18;2,78
09/10/2008 00:00;34,53;25,83;1,68;72,46;0
10/10/2008 00:00;34,29;25,83;1,57;72,42;0
11/10/2008 00:00;33,98;26,03;1,88;76,53;0
12/10/2008 00:00;33,28;25,49;2,11;75,47;0
13/10/2008 00:00;33,8;25,18;2,17;73,04;0
14/10/2008 00:00;33,66;24,85;2,52;71,13;0
15/10/2008 00:00;33,43;25,04;2,12;78,91;0
16/10/2008 00:00;33,57;25,64;2,34;70,91;15,44
17/10/2008 00:00;32,7;25,76;2,8;78,09;0
18/10/2008 00:00;33,4;25,54;2,5;71,13;0
19/10/2008 00:00;33,59;25,3;2,28;72,42;0
20/10/2008 00:00;33,48;25,39;2,31;75,86;0
21/10/2008 00:00;30,87;25,58;2,32;76,44;9,09
22/10/2008 00:00;31,71;24,92;2,03;64,31;20,78
23/10/2008 00:00;28,66;24,53;2,46;75,29;18,18
24/10/2008 00:00;32,29;24,62;2,84;76,44;0
25/10/2008 00:00;31,79;23,96;2,45;76,2;12,9
26/10/2008 00:00;33,02;22,89;2,55;73,12;3,48
27/10/2008 00:00;33,37;22,1;2,16;65,53;0
28/10/2008 00:00;32,68;22,27;1,66;63,21;0
29/10/2008 00:00;32,29;21,38;1,35;63,61;0
30/10/2008 00:00;33,72;21,17;1,62;61,93;0
31/10/2008 00:00;33,21;20,77;1,97;63,68;0
01/11/2008 00:00;34,4;20,84;1,24;61,22;0
02/11/2008 00:00;34,57;20,49;1,69;58,97;0
03/11/2008 00:00;33,41;20,5;1,82;60,38;0
04/11/2008 00:00;32,71;21,3;1,9;67,29;0
05/11/2008 00:00;32,16;21,11;1,76;62,85;0
06/11/2008 00:00;32,88;21,48;1,78;65,95;0
07/11/2008 00:00;32,44;20,79;1,5;66,65;0
08/11/2008 00:00;32,44;21,5;1,21;63,94;0
09/11/2008 00:00;32,55;22,14;1,49;70,87;0
10/11/2008 00:00;32,65;23,19;1,74;70,31;0
11/11/2008 00:00;31,94;23,12;1,69;68,54;0
12/11/2008 00:00;31,96;21,42;1,96;66,09;0
13/11/2008 00:00;31,98;22,34;1,49;70,86;0
14/11/2008 00:00;30;22,74;2,94;75,33;4,35
15/11/2008 00:00;27,56;22,7;3,35;67,53;8,14
16/11/2008 00:00;29,45;23,47;3,73;68,76;9,88
17/11/2008 00:00;30,95;24,44;2,48;74,92;6,93
18/11/2008 00:00;31,36;24,88;2,42;70,23;0
19/11/2008 00:00;32,13;25,26;1,74;76,54;0
20/11/2008 00:00;31,85;25,36;2,15;76,22;0
21/11/2008 00:00;32,26;23,98;2,25;76,67;0
22/11/2008 00:00;31,63;24,23;2,05;73,79;0
23/11/2008 00:00;31,97;24,43;2,33;79,84;0
24/11/2008 00:00;31,52;23,3;2,35;68,72;0
25/11/2008 00:00;29,51;22,05;2,39;69,91;0
26/11/2008 00:00;29,79;21,5;3,38;73,97;0
27/11/2008 00:00;28,3;22,33;3,98;80,59;5,99
28/11/2008 00:00;26,94;22,69;3,21;76,38;5,99
29/11/2008 00:00;28,47;23,14;2,74;72,92;2,99
